query,response
How do I make Homemade Sushi?,"To prepare Homemade Sushi, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Bring water to a boil in a medium pot; stir in rice
 Reduce heat to medium-low, cover, and simmer until rice is tender and water has been absorbed, 20 to 25 minutes

Mix rice vinegar, sugar, and salt in a small bowl
 Gently stir into cooked rice in the pot and set aside

Lay nori sheets on a baking sheet

Heat nori in the preheated oven until warm, 1 to 2 minutes

Center 1 nori sheet on a bamboo sushi mat
 Use wet hands to spread a thin layer of rice on top
 Arrange 1/4 of the crabmeat, avocado, cucumber, and pickled ginger over rice in a line down the center
 Lift one end of the mat and roll it tightly over filling to make a complete roll
 Repeat with remaining ingredients

Use a wet, sharp knife to cut each roll into 4 to 6 slices
"
How do I make Homemade Sushi?,"To prepare Homemade Sushi, follow these steps: 
Preheat the oven to 300 degrees F (150 degrees C)

Bring water to a boil in a medium pot; stir in rice
 Reduce heat to medium-low, cover, and simmer until rice is tender and water has been absorbed, 20 to 25 minutes

Mix rice vinegar, sugar, and salt in a small bowl
 Gently stir into cooked rice in the pot and set aside

Lay nori sheets on a baking sheet

Heat nori in the preheated oven until warm, 1 to 2 minutes

Center 1 nori sheet on a bamboo sushi mat
 Use wet hands to spread a thin layer of rice on top
 Arrange 1/4 of the crabmeat, avocado, cucumber, and pickled ginger over rice in a line down the center
 Lift one end of the mat and roll it tightly over filling to make a complete roll
 Repeat with remaining ingredients

Use a wet, sharp knife to cut each roll into 4 to 6 slices
"
What is the prep and cook time for Homemade Sushi?,Homemade Sushi usually takes 40 mins minutes to prepare and 25 mins minutes to cook.
What ingredients do I need to make Avocado Salad?,"To prepare Avocado Salad, follow these steps: 
Combine avocados, onion, bell pepper, tomato, cilantro, and lime juice in a large bowl
 Gently toss until evenly coated
 Season with salt and pepper
"
What is the prep and cook time for Avocado Salad?,Avocado Salad usually takes 10 mins minutes to prepare and nan minutes to cook.
Can you give me the full recipe for Avocado Salad?,"Here is the full recipe for Avocado Salad:
Ingredients: 2  avocados - peeled, pitted and diced, 1  sweet onion, chopped, 1  green bell pepper, chopped, 1 large ripe tomato, chopped, ¼ cup chopped fresh cilantro, ½  lime, juiced,   salt and pepper to taste
Servings: 6
Prep time: 10 mins
Cook time: nan
Directions: Combine avocados, onion, bell pepper, tomato, cilantro, and lime juice in a large bowl. Gently toss until evenly coated. Season with salt and pepper.
Nutrition: Total Fat 10g 13%,
 Saturated Fat 2g 8%,
 Sodium 9mg 0%,
 Total Carbohydrate 10g 4%,
 Dietary Fiber 6g 20%,
 Total Sugars 3g,
 Protein 2g,
 Vitamin C 30mg 150%,
 Calcium 20mg 2%,
 Iron 1mg 3%,
 Potassium 474mg 10%"
What ingredients do I need to make Avocado Salad?,"To prepare Avocado Salad, follow these steps: 
Combine avocados, onion, bell pepper, tomato, cilantro, and lime juice in a large bowl
 Gently toss until evenly coated
 Season with salt and pepper
"
What are the steps to prepare Avocado Salad?,"To prepare Avocado Salad, follow these steps: 
Combine avocados, onion, bell pepper, tomato, cilantro, and lime juice in a large bowl
 Gently toss until evenly coated
 Season with salt and pepper
"
What ingredients do I need to make Traditional Mexican Guacamole?,"To prepare Traditional Mexican Guacamole, follow these steps: 
Mash avocados in a bowl until creamy

Mix tomatoes, onion, cilantro, lemon juice, and jalapeño pepper into mashed avocado until well combined
 Season with salt and pepper
"
What are the steps to prepare Traditional Mexican Guacamole?,"To prepare Traditional Mexican Guacamole, follow these steps: 
Mash avocados in a bowl until creamy

Mix tomatoes, onion, cilantro, lemon juice, and jalapeño pepper into mashed avocado until well combined
 Season with salt and pepper
"
What are the steps to prepare Mexican Chicken Soup?,"To prepare Mexican Chicken Soup, follow these steps: 
Preheat the oven to 350 degrees F (175 degrees C)

Lay chicken breasts evenly onto a baking sheet
 Sprinkle with 1 tablespoon taco seasoning mix

Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes
 An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C)
 Allow to cool enough to handle, then shred or cut into strips

While chicken is cooking, warm oil in a stockpot over medium-high heat
 Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes
 Stir in chicken broth and water; bring to a boil
 Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper
 Reduce heat to medium and simmer until flavors blend, about 30 minutes

Add chicken, tomatoes, and cilantro; simmer for 5 minutes
 Serve soup hot topped with cheese, tortilla chips, and avocado
"
How do I make Mexican Chicken Soup?,"To prepare Mexican Chicken Soup, follow these steps: 
Preheat the oven to 350 degrees F (175 degrees C)

Lay chicken breasts evenly onto a baking sheet
 Sprinkle with 1 tablespoon taco seasoning mix

Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes
 An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C)
 Allow to cool enough to handle, then shred or cut into strips

While chicken is cooking, warm oil in a stockpot over medium-high heat
 Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes
 Stir in chicken broth and water; bring to a boil
 Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper
 Reduce heat to medium and simmer until flavors blend, about 30 minutes

Add chicken, tomatoes, and cilantro; simmer for 5 minutes
 Serve soup hot topped with cheese, tortilla chips, and avocado
"
How many servings does Mexican Chicken Soup yield?,Mexican Chicken Soup yields 6 servings. This is great for group serving meal.
What is the prep and cook time for Mexican Chicken Soup?,Mexican Chicken Soup usually takes 20 mins minutes to prepare and 45 mins minutes to cook.
Can you give me the full recipe for Mexican Chicken Soup?,"Here is the full recipe for Mexican Chicken Soup:
Ingredients: 1 ¼ pounds skinless, boneless chicken breast halves, 2 tablespoons taco seasoning mix, divided, 1 tablespoon vegetable oil, ½ cup chopped onions, ½ cup chopped celery, 2 teaspoons ground cumin, ¼ teaspoon ground black pepper, 3 (14 ounce) cans chicken broth, 1 cup water, 1 cup diced tomatoes, 1 tablespoon chopped fresh cilantro
Servings: 6
Prep time: 20 mins
Cook time: 45 mins
Directions: Preheat the oven to 350 degrees F (175 degrees C).
Lay chicken breasts evenly onto a baking sheet. Sprinkle with 1 tablespoon taco seasoning mix.
Bake chicken in the preheated oven until no longer pink in the center and the juices run clear, 30 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). Allow to cool enough to handle, then shred or cut into strips.
While chicken is cooking, warm oil in a stockpot over medium-high heat. Cook and stir onions and celery in hot oil until onion has softened and turned translucent, about 5 minutes. Stir in chicken broth and water; bring to a boil. Add remaining 1 tablespoon taco seasoning mix, cumin, and black pepper. Reduce heat to medium and simmer until flavors blend, about 30 minutes.
Add chicken, tomatoes, and cilantro; simmer for 5 minutes. Serve soup hot topped with cheese, tortilla chips, and avocado.
Nutrition: Total Fat 16g 21%,
 Saturated Fat 6g 28%,
 Cholesterol 80mg 27%,
 Sodium 1368mg 59%,
 Total Carbohydrate 12g 4%,
 Dietary Fiber 3g 12%,
 Total Sugars 3g,
 Protein 29g,
 Vitamin C 10mg 49%,
 Calcium 175mg 13%,
 Iron 2mg 9%,
 Potassium 565mg 12%"
What are the steps to prepare Roquefort Pear Salad?,"To prepare Roquefort Pear Salad, follow these steps: 
Make the pecans: Combine pecans and sugar in a skillet over medium heat
 Cook, stirring gently, until sugar has melted and pecans are caramelized, 5 to 7 minutes
 Carefully transfer nuts onto a sheet of waxed paper to cool

While the nuts are cooling, make the dressing: Whisk oil, vinegar, sugar, mustard, garlic, salt, and pepper together in a bowl

Make the salad: Layer lettuce, pears, Roquefort cheese, avocado, and green onions in a large serving bowl
 Pour dressing over top

Break cooled pecans into pieces and sprinkle over salad
"
What ingredients do I need to make Roquefort Pear Salad?,"To prepare Roquefort Pear Salad, follow these steps: 
Make the pecans: Combine pecans and sugar in a skillet over medium heat
 Cook, stirring gently, until sugar has melted and pecans are caramelized, 5 to 7 minutes
 Carefully transfer nuts onto a sheet of waxed paper to cool

While the nuts are cooling, make the dressing: Whisk oil, vinegar, sugar, mustard, garlic, salt, and pepper together in a bowl

Make the salad: Layer lettuce, pears, Roquefort cheese, avocado, and green onions in a large serving bowl
 Pour dressing over top

Break cooled pecans into pieces and sprinkle over salad
"
How long does it take to prepare Roquefort Pear Salad?,Roquefort Pear Salad usually takes 25 mins minutes to prepare and 10 mins minutes to cook.
How many servings does Roquefort Pear Salad yield?,Roquefort Pear Salad yields 6 servings. This is great for group serving meal.
What are the steps to prepare Roquefort Pear Salad?,"To prepare Roquefort Pear Salad, follow these steps: 
Make the pecans: Combine pecans and sugar in a skillet over medium heat
 Cook, stirring gently, until sugar has melted and pecans are caramelized, 5 to 7 minutes
 Carefully transfer nuts onto a sheet of waxed paper to cool

While the nuts are cooling, make the dressing: Whisk oil, vinegar, sugar, mustard, garlic, salt, and pepper together in a bowl

Make the salad: Layer lettuce, pears, Roquefort cheese, avocado, and green onions in a large serving bowl
 Pour dressing over top

Break cooled pecans into pieces and sprinkle over salad
"
"How long does it take to prepare Banana, Avocado, and Spinach Smoothie?","Banana, Avocado, and Spinach Smoothie usually takes 10 mins minutes to prepare and nan minutes to cook."
"What ingredients do I need to make Banana, Avocado, and Spinach Smoothie?","To prepare Banana, Avocado, and Spinach Smoothie, follow these steps: 
Blend banana, avocado, spinach, milk, ice cubes, honey, and vanilla extract together in a blender until smooth
"
What are the steps to prepare Paleo Baked Eggs in Avocado?,"To prepare Paleo Baked Eggs in Avocado, follow these steps: 
Preheat the oven to 425 degrees F (220 degrees C)

Crack eggs into a bowl, being careful to keep the yolks intact

Arrange avocado halves in a baking dish, resting them along the edge so avocado won't tip over
 Gently spoon 1 egg yolk into the avocado hole
 Continue spooning egg white into the hole until full
 Repeat with remaining egg yolk, egg white, and avocado
 Season each filled avocado with chives, parsley, sea salt, and pepper

Gently place baking dish in the preheated oven and bake until eggs are cooked, about 15 minutes
 Sprinkle bacon over avocado
"
What is the nutrition information for Paleo Baked Eggs in Avocado?,"Here is the nutrition information for Paleo Baked Eggs in Avocado: Total Fat 24g 30%,
 Saturated Fat 5g 25%,
 Cholesterol 151mg 50%,
 Sodium 498mg 22%,
 Total Carbohydrate 9g 3%,
 Dietary Fiber 7g 25%,
 Total Sugars 1g,
 Protein 11g,
 Vitamin C 11mg 56%,
 Calcium 41mg 3%,
 Iron 4mg 21%,
 Potassium 628mg 13%"
What is the nutrition information for Cucumber and Avocado Sushi?,"Here is the nutrition information for Cucumber and Avocado Sushi: Total Fat 5g 7%,
 Saturated Fat 1g 4%,
 Sodium 6mg 0%,
 Total Carbohydrate 29g 10%,
 Dietary Fiber 3g 11%,
 Total Sugars 1g,
 Protein 3g,
 Vitamin C 5mg 23%,
 Calcium 11mg 1%,
 Iron 1mg 4%,
 Potassium 217mg 5%"
How many servings does Cucumber and Avocado Sushi yield?,Cucumber and Avocado Sushi yields 6 servings. This is great for group serving meal.
Can you give me the full recipe for Cucumber and Avocado Sushi?,"Here is the full recipe for Cucumber and Avocado Sushi:
Ingredients: 1 ¼ cups water, 1 cup uncooked glutinous white rice (sushi rice), 3 tablespoons rice vinegar, 1 pinch salt, 4 sheets nori (dry seaweed), ½ medium cucumber, sliced into thin strips, 1 medium avocado - peeled, pitted and sliced
Servings: 6
Prep time: 35 mins
Cook time: 25 mins
Directions: Combine water and rice in a saucepan and bring to a boil. Cover, reduce the heat to low, and simmer until rice is tender and water has been absorbed, about 20 minutes. Remove from the heat, stir in vinegar and salt, and set aside to cool for at least 5 minutes.
Cover a bamboo sushi mat with plastic wrap to keep rice from sticking. Place one nori sheet over the plastic. Spread rice evenly onto nori sheet, leaving about a 1/2 inch uncovered at the bottom. Arrange cucumber and avocado across the center of the rice. Lift the mat, roll over vegetables once, and press down. Unroll, then roll again towards the uncovered end of the nori to make a long roll. Seal roll with a little water if necessary. Repeat to make remaining rolls.
Use a sharp, wet knife to slice each roll into 6 pieces.
Nutrition: Total Fat 5g 7%,
 Saturated Fat 1g 4%,
 Sodium 6mg 0%,
 Total Carbohydrate 29g 10%,
 Dietary Fiber 3g 11%,
 Total Sugars 1g,
 Protein 3g,
 Vitamin C 5mg 23%,
 Calcium 11mg 1%,
 Iron 1mg 4%,
 Potassium 217mg 5%"
How do I make Cucumber and Avocado Sushi?,"To prepare Cucumber and Avocado Sushi, follow these steps: 
Combine water and rice in a saucepan and bring to a boil
 Cover, reduce the heat to low, and simmer until rice is tender and water has been absorbed, about 20 minutes
 Remove from the heat, stir in vinegar and salt, and set aside to cool for at least 5 minutes

Cover a bamboo sushi mat with plastic wrap to keep rice from sticking
 Place one nori sheet over the plastic
 Spread rice evenly onto nori sheet, leaving about a 1/2 inch uncovered at the bottom
 Arrange cucumber and avocado across the center of the rice
 Lift the mat, roll over vegetables once, and press down
 Unroll, then roll again towards the uncovered end of the nori to make a long roll
 Seal roll with a little water if necessary
 Repeat to make remaining rolls

Use a sharp, wet knife to slice each roll into 6 pieces
"
